id,first_date
CIC-336985d0-8ce6-52b0-90a5-8ba6f4e85698,2023-03-10
CIC-33670ec2-2c95-5f72-b404-56d270f4de66,2023-03-10
CIC-32ab9ed4-867e-5fcc-943e-c2ef7c63f6c2,2023-03-10
CIC-31de8292-f242-58c1-868b-c50f445b529a,2023-03-10
CIC-d2b632c8-ca3c-5042-9ca7-c335bd9f8f00,2023-03-10
CIC-3819f83c-3d53-5c97-9ddb-ee3e8944bc53,2023-03-10
CIC-2f0a2e29-4d09-586b-92f3-7e1ef083e42c,2023-03-10
CIC-d56b8623-382f-59b8-bb39-ba8c95916d4e,2023-03-10
CIC-0eb3a411-4855-509e-b483-c1aba1c7902d,2023-03-10
CIC-2d16a5bd-3177-58cc-842e-3c3a8d50b3a5,2023-03-10
CIC-2bd4fab5-7c9a-5dee-93a1-424be43494e5,2023-03-10
CIC-2bcc7d2b-04b7-56d4-b83b-dd36094ffc36,2023-03-10
CIC-2b804420-45cf-5803-bdae-d88d97863bf1,2023-03-10
CIC-d94c3dc9-b313-5de5-b89b-89b135e69888,2023-03-10
CIC-071dcd50-6f8f-5fac-b3b8-0603560d6756,2023-03-10
CIC-5356c9e3-bd8d-5325-ab39-c7f885759dce,2023-03-10
CIC-5276b54f-4832-5c8b-8a63-2ff7d8ccd710,2023-03-10
CIC-fc390b7e-d9ba-57f5-8d4a-5595b30d4dcc,2023-03-10
CIC-51cdc216-98e5-56c7-bc1d-7298c774bd5b,2023-03-10
CIC-fcbc40e9-884e-504f-a6e1-c9effa503f7e,2023-03-10
CIC-b11add64-b8e7-5de7-b450-c1333ad1968b,2023-03-10
CIC-514515c3-fd8f-513c-bd95-902c8cca051c,2023-03-10
CIC-55342824-dc72-5413-ab55-10d14d8a0a2a,2023-03-10
CIC-55fb7e30-0c71-5010-84e9-431b7d8712be,2023-03-10
CIC-562fc6d0-8bb4-5946-9ee2-c41ce094ec96,2023-03-10
CIC-583c2ebd-9ad1-5f0b-97ce-d7d1d36eec98,2023-03-10
CIC-fa086a6f-290f-5c56-8867-8e65f842dd91,2023-03-10
CIC-5945eca3-8346-5cfe-bacc-4bbc33ac77fb,2023-03-10
CIC-5add02c1-87ad-57f6-819b-10f3cab1f550,2023-03-10
CIC-ac3c06f0-9f46-5b57-af52-235adf2ad335,2023-03-10
CIC-d1937e63-dd18-5e4e-b7e9-7e16ff591ca9,2023-03-11
CIC-cef35f1b-e56b-50eb-94a1-2484f083f89d,2023-03-11
CIC-d006b5bf-d2c9-5ef9-ade3-07a400e6f237,2023-03-11
CIC-f3046b43-518c-567c-8656-9bbdc32805b4,2023-03-11
CIC-3416bff1-94e8-5626-baaf-484250b2a66d,2023-03-11
CIC-f2f7d515-a12b-5594-8f8a-07d85e039632,2023-03-11
CIC-9ce149b0-914d-517b-9e1b-1ead43cb54e9,2023-03-11
CIC-e9d51ab4-e213-535c-8c04-c339e9e76e94,2023-03-11
CIC-1b4fbcce-1e2e-59dc-b99a-5b88d4ad29e0,2023-03-11
CIC-335c4951-ff8b-57df-a964-ec16f963ac58,2023-03-11
CIC-b19fcf77-07c4-5629-9164-8cc45343f68f,2023-03-11
CIC-a9679580-0ed6-5c16-8e63-8f220eb4614c,2023-03-11
CIC-d2186a3d-6ac2-55ee-9160-2f3309b79beb,2023-03-11
CIC-d2413266-3158-51fb-b7c2-0d57b52ac67c,2023-03-11
CIC-55c58ac3-bcb3-58fa-b8db-9cf6750778e0,2023-03-11
CIC-9ad14c4f-b79b-5585-abe9-bf3cae75c46e,2023-03-11
CIC-55d60514-3531-5d21-9b6b-c8b30823b611,2023-03-11
CIC-310fb3de-3259-593d-bf1d-f59db75a3609,2023-03-11
CIC-d365aedd-b3c5-51a3-b562-8d3970389168,2023-03-11
CIC-d3a4729c-6843-5309-9fb2-70c79fb23857,2023-03-11
CIC-16838acc-1f89-5b78-a335-820bc3673667,2023-03-11
CIC-0af010aa-e60f-58fa-a682-3799fb666876,2023-03-11
CIC-ab652709-0fbd-5e3a-a450-694dadc20866,2023-03-11
CIC-a5f5b600-e3d4-53ed-bad9-3d554c7c10be,2023-03-11
CIC-3b357402-e743-5988-9511-a7a2bb5339fa,2023-03-11
CIC-0b6fed58-031b-59bd-9f47-96adb567c1f3,2023-03-11
CIC-fc23b273-0406-542a-ac62-7678d00e7207,2023-03-11
CIC-f4262822-2531-5994-a8d0-a00455cacf58,2023-03-11
CIC-53a66115-bdcf-5ab2-a7fd-5819f7153698,2023-03-11
CIC-3a2ee3c3-930b-5e3b-a357-08da922452c7,2023-03-11
CIC-2f8d1800-4601-5b6d-a87d-dbae505bbda5,2023-03-11
CIC-39fd5d3f-8ecb-5bee-9ead-bfb648162e8f,2023-03-11
CIC-ca50fbf4-e545-5d7b-93a2-21ee98bf9d54,2023-03-11
CIC-388fe180-9d36-5248-89d9-0d6dc28bbe54,2023-03-11
CIC-5fd38fd9-3446-5e83-9e2e-4e49d401bf40,2023-03-11
CIC-81cb89f5-e4d7-5230-91d5-78568432bb2e,2023-03-11
CIC-36bcad77-1243-50e1-b8fb-ea8123985781,2023-03-11
CIC-0d1ca2ef-f343-5c16-8340-9f985cd7b00a,2023-03-11
CIC-17d01f10-4bdc-5ff0-be61-d717ca4193c9,2023-03-11
CIC-5b0e67c8-6972-5935-9cb6-918df191e5f3,2023-03-11
CIC-8dfefedc-6f99-5bb1-9e6a-6df65d1c87e6,2023-03-11
CIC-75db8358-6876-5c44-9613-1b9059aee726,2023-03-11
CIC-dd2f719e-2e49-526f-b1c7-d97701bf6be1,2023-03-11
CIC-76b5b2cf-6fa3-5bfb-a029-5cc808428c9c,2023-03-11
CIC-76b7e4c7-d11a-582f-b82c-4ce59d7c2df0,2023-03-11
CIC-95861089-7148-5d1b-a12f-30b308910304,2023-03-11
CIC-954a4d12-3765-5f22-a264-10dacb9c67e0,2023-03-11
CIC-029ada61-395d-5d21-8516-219f70d19ce6,2023-03-11
CIC-7f71595d-7f2d-59a4-b796-6ca04af077d7,2023-03-11
CIC-786a5d5c-30f3-535b-809e-2f2b70b0b8b9,2023-03-11
CIC-59367260-6ee9-5a57-aec2-b5b9f4d79d4c,2023-03-11
CIC-275af170-d0d9-5b62-864c-43417d823c66,2023-03-11
CIC-7b70df64-ec66-500d-8a80-b3f2c12d86c3,2023-03-11
CIC-119abecf-8d03-573b-8a8a-549db9b6eed7,2023-03-11
CIC-59792ba4-0426-5366-a867-2173fd7ebb06,2023-03-11
CIC-224a20ca-ee80-5922-816d-c4fc0e10bcd2,2023-03-11
CIC-59d9be64-46cb-55f9-a2ce-debdcae7f3ea,2023-03-11
CIC-91ad4a00-47e4-572d-b1bf-01363a176c2f,2023-03-11
CIC-ffd4679f-365a-5536-8817-62509ce33977,2023-03-11
CIC-ac608e2c-9927-524b-b87d-2c8cfb445ee2,2023-03-11
CIC-e5fafb35-ebf8-5ddc-911d-d42d9cd45111,2023-03-11
CIC-af28195d-eec7-5787-831a-51b49083c04b,2023-03-11
CIC-e6364c4b-f351-5119-aee8-a6f143febb28,2023-03-11
CIC-f28520f2-bfe6-5bba-bb6d-77171d8615fe,2023-03-11
CIC-7bd57bfe-09f4-57a0-9f85-cbaafd8b23b2,2023-03-11
CIC-99a69e5f-76f3-58ae-ae1b-9e54718480bc,2023-03-11
CIC-d5eada3f-425e-5e2e-9fd4-34004e243de4,2023-03-11
CIC-2daa83a4-deec-5c12-a587-f4b171996397,2023-03-11
CIC-d6f7109b-3a6d-5bbe-b28a-98fe594a3d03,2023-03-11
CIC-5aa4f8b3-28fe-5641-84c9-d21f887a5160,2023-03-11
CIC-0ec25c82-fd63-5871-bf1e-918246a4ca6f,2023-03-11
CIC-d45a88ab-eb6e-5f61-badd-611ab1922ac7,2023-03-11
CIC-740ccfed-8b5b-5216-86e7-d6cbe1d5bbcf,2023-03-11
CIC-80407a20-16e4-50dd-829d-52d6b7243233,2023-03-11
CIC-746a14ba-30b1-5d2f-8c8d-283564215af7,2023-03-11
CIC-2b1f9084-b4de-5f1c-a747-d5685eb45429,2023-03-11
CIC-1b6a19ea-01a4-5bb7-b9fd-c7bd62c5d6bd,2023-03-11
CIC-74d14789-2f55-509d-a0c1-0b4cdfed8e75,2023-03-11
CIC-efedb22e-459e-5626-bf6d-9686777528fc,2023-03-11
CIC-27fdcb27-ff8d-5c13-8d58-d423b8b86653,2023-03-11
CIC-dccd35e0-b078-54df-98b0-35394d94317d,2023-03-11
CIC-fa416044-f567-5f32-8b28-e0b418612e30,2023-03-11
CIC-c5c1e5b7-cdaf-5104-aa0b-3a5dddbee45b,2023-03-11
CIC-a1ab3a8f-e06b-5bc0-a769-af0cdf00bb64,2023-03-11
CIC-63e08b0d-2b34-506a-8802-92f3052288a9,2023-03-11
CIC-4fc933c1-8363-523b-ab3b-2df7c6c2878d,2023-03-11
CIC-f6b71c83-0384-5289-a23f-299363ffb59e,2023-03-11
CIC-60ba5508-83b6-564b-9b3f-acc38eefbbca,2023-03-11
CIC-c44e2261-e6a9-5a9d-be30-90b6560d4a42,2023-03-11
CIC-f72ef9cb-f18b-568c-b211-92627d0efdc5,2023-03-11
CIC-40a2935a-b346-5393-b611-2e8fdc761655,2023-03-11
CIC-f92b993d-e272-523c-b530-0f5ef5526366,2023-03-11
CIC-84f61d47-75b1-5228-8c7b-ecd03652e9de,2023-03-11
CIC-84e86aeb-ff4a-5a29-93cc-093c4a7f23fe,2023-03-11
CIC-4145a3ff-dcab-5378-aeda-8e7e80ec5f59,2023-03-11
CIC-60e5b21c-c0f4-5010-b304-a058e4007bc5,2023-03-11
CIC-6b55cca9-b00d-505a-9431-2b2527a97917,2023-03-11
CIC-f86b5f15-5701-52d4-b39b-3c8ddf958c66,2023-03-11
CIC-b38fcba2-6a28-5de0-a8f5-309b190aee20,2023-03-11
CIC-c1447283-8d83-5dc2-a768-04ae1ad5ef5b,2023-03-11
CIC-b39b8379-952a-5b67-a20a-b4f597730284,2023-03-11
CIC-88ddd625-1b9b-5002-8c4d-561f15897173,2023-03-11
CIC-47276203-32df-596a-b6b4-11aa89c6603a,2023-03-11
CIC-a27f947b-2364-57f8-9c8b-d784ba3aa035,2023-03-11
CIC-055cec47-632f-5506-99f9-fb9b5b2a31e9,2023-03-11
CIC-4624098b-362f-5c18-9d39-ce08caa046e5,2023-03-11
CIC-beabd80c-f77a-5ea1-967b-079d2d1970f5,2023-03-11
CIC-a326eac9-ebc9-576b-9112-4660a63d0310,2023-03-11
CIC-a2acfd97-609b-5991-9799-6873e3f45515,2023-03-11
CIC-85c4d153-9afc-58bf-bfa8-e13c82e89ce3,2023-03-11
CIC-c0236ae2-4980-5d92-8208-590fbb791cdb,2023-03-11
CIC-6a86df10-f279-5bc7-ba84-478d79da9860,2023-03-11
CIC-b87891cc-37a2-53d0-be4d-ce4c80adb9f2,2023-03-11
CIC-a060696b-3027-51de-b891-f3eca7d56b58,2023-03-11
CIC-a64be415-bf10-509f-872d-4a5d1e9e94c4,2023-03-11
CIC-b8f1f1c1-ff91-5aa4-9364-9000fae71822,2023-03-11
CIC-f60fc7ee-622a-535c-9cc3-cf48336e5696,2023-03-11
CIC-6a9d18ed-f0ae-5eff-a6c5-7102ef08448c,2023-03-11
CIC-a0dfec83-fe0e-5613-80f6-30fe836b01bb,2023-03-11
CIC-b9ab3c90-6a95-538f-b84c-defbe98230c6,2023-03-11
CIC-0730e326-0900-5871-9f0d-f28d7b57d4cb,2023-03-11
CIC-9662302d-a374-54c2-8c32-3ed3e1bc20ed,2023-03-12
CIC-dbe512c6-7bbb-5ba4-8a2b-f908ba7d213f,2023-03-12
CIC-630cb5be-fa4c-5c2a-b153-013042e0ba77,2023-03-12
CIC-7551c922-4c70-5856-a6ab-7fca1c12174d,2023-03-12
CIC-dbf09c9b-a363-51b1-b98e-7fe944027ee0,2023-03-12
CIC-470d7fb9-022f-579a-987f-619e981902bf,2023-03-12
CIC-a574d192-92b4-5604-95fa-fda8ea07bdd6,2023-03-12
CIC-2954713d-e00d-5739-b64a-a83cba2e1f3b,2023-03-12
CIC-f83e4f77-25c5-50b2-9f2b-842388aa73b6,2023-03-12
CIC-144b4bdd-7065-5cf1-a13c-9f2aaed1e2f0,2023-03-12
CIC-1ae51c1c-0964-581b-b2b8-21092aa83ac7,2023-03-12
CIC-f0394f74-1536-5acc-bd9e-0be0c150ffb9,2023-03-12
CIC-a4c8865c-5ea6-5025-9de0-93488d005609,2023-03-12
CIC-eb96fd0c-5578-5c4e-ba8b-4a6b3b6407f2,2023-03-12
CIC-2968bab1-1f5b-54f5-a20d-f87d6cdc3253,2023-03-12
CIC-da6b9c65-fb80-56fc-b153-b25e7e55b574,2023-03-12
CIC-d9892240-0a33-5cf5-960e-d4fb3f7f9f63,2023-03-12
CIC-ebd7ef53-2a09-57f3-8b24-e8d856d31612,2023-03-12
CIC-bee237e2-5859-5e35-a834-e7f88e103c6f,2023-03-12
CIC-747a090f-3f9b-5b09-837b-6824e78b3d9a,2023-03-12
CIC-158d5360-a67d-56d7-a92e-5f2775185740,2023-03-12
CIC-aab130a7-5ae0-599c-a37a-b3814011ed55,2023-03-12
CIC-ae80a54c-c950-5bf3-8c15-41c4b352263d,2023-03-12
CIC-892f883d-5bd3-56d3-bce4-c4846887e3ff,2023-03-12
CIC-0b00ba6a-be7a-5001-93cb-08f6f9539b14,2023-03-12
CIC-bb49ca9d-c7c7-5275-b855-0aefd3ac37d0,2023-03-12
CIC-ac8f074c-1354-5a4e-8ae9-4e5dd474b02a,2023-03-12
CIC-211a45e4-c554-524d-b24d-b281c77e7b52,2023-03-12
CIC-ee562e52-e87f-526e-b422-02f123121536,2023-03-12
CIC-138b9089-4426-5fb5-9458-9ecc833b2dd6,2023-03-12
CIC-4f77160f-3730-5c89-b527-fd3da2dd175d,2023-03-12
CIC-91b9e238-b2a7-5d7c-8ec2-4fb9e283c467,2023-03-12
CIC-4fbf089e-de49-5ece-b073-45711706bb3f,2023-03-12
CIC-921e99b9-969b-52bd-8d70-9a8f9f19e888,2023-03-12
CIC-7f040151-c64d-5d07-8e6c-b68a23d7b691,2023-03-12
CIC-e3f3c4a4-ccd8-5832-baac-100ee4e21e7e,2023-03-12
CIC-ff50429c-2bd8-5018-a903-afd2737e718a,2023-03-12
CIC-5a3b39f0-6a4e-5758-a840-d6bd1d66f545,2023-03-12
CIC-7a84cdb0-c210-55c2-983c-4894036d65ba,2023-03-12
CIC-63d533d6-af87-502d-9054-fb46bff85cb1,2023-03-12
CIC-47ce4fd1-3468-58ff-9b22-8e5e9118800c,2023-03-12
CIC-4b30ce65-c8d2-54e2-97f1-7014996730a7,2023-03-12
CIC-78e33332-1326-503e-af76-47ea69576a17,2023-03-12
CIC-1c964b9a-69bb-5c9b-86cb-1194d9980229,2023-03-12
CIC-df1ba236-682e-51e7-94d7-8bbf2faeef9f,2023-03-12
CIC-7e755a3f-7591-5ef5-90d1-8b2a7b610b92,2023-03-12
CIC-1c527412-f8a1-5f23-85b7-8fac0b888db6,2023-03-12
CIC-258eabb1-19ad-5790-89ee-91599bfc7c29,2023-03-12
CIC-df091d8f-3245-59c7-8851-9e83a3b88bb5,2023-03-12
CIC-de6dad50-7e5f-5ab6-a34a-234ec1cfced2,2023-03-12
CIC-ace86c13-5a6d-5fb8-8818-4d967dcf6410,2023-03-12
CIC-dd40283a-0feb-5ed4-9e6a-b87864292235,2023-03-12
CIC-11900ccd-be59-5222-8dad-34037a6e4599,2023-03-12
CIC-ef22d4e4-8f5b-5012-8e48-1f925c2d1f19,2023-03-12
CIC-9a71683c-cb47-5555-8a61-9944bb03cdad,2023-03-12
CIC-54d4c074-80e7-55e8-a150-bf9f3c18914a,2023-03-12
CIC-2faccd3e-81e9-5435-99ee-a756f6eaebf4,2023-03-12
CIC-8cc9aefd-8be3-52d9-b5d2-5a533f86b3a2,2023-03-12
CIC-36cab2a2-a47b-5bcf-8b92-7d95fd84f30d,2023-03-12
CIC-2fccc0a8-f6e1-5087-9fd0-d391c733339b,2023-03-12
CIC-f6b56c80-0e18-5eac-a73f-d6060e31305d,2023-03-12
CIC-2fddadbc-a811-545c-9188-e3f7fe907167,2023-03-12
CIC-cde460d5-a5f5-5778-a808-06d45dfc7a06,2023-03-12
CIC-3ea463d5-e491-514a-b5ff-a9ae15681ca7,2023-03-12
CIC-3505868a-75b6-5aa2-a093-3351bdbf9560,2023-03-12
CIC-30b19caa-11f1-5247-9b1f-f68afc6f0aa2,2023-03-12
CIC-9a392e77-1d6d-5fee-86a2-bf17f347df8a,2023-03-12
CIC-99eee363-557f-59a6-b62c-73b593571e64,2023-03-12
CIC-0e065b41-ae99-558c-a031-d2cd24cde0fa,2023-03-12
CIC-60b9cc82-3ac3-5832-988d-8b07e549e9b5,2023-03-12
CIC-34d580dc-c5b2-55a3-aae2-0695d71c0907,2023-03-12
CIC-87fbbde1-8582-5954-ab05-294eb2a22e57,2023-03-12
CIC-66edecef-ca61-5407-b01d-a5bad4a03ff4,2023-03-12
CIC-513eb072-4e06-5b7f-9df8-fc26e8a762aa,2023-03-12
CIC-c3274e54-2a8b-5d9c-8541-bedb12ab19e5,2023-03-12
CIC-d1440b25-74c3-55cb-b402-0b8038210c3c,2023-03-12
CIC-9b9b13d0-635b-544f-af1d-1ec03b77551f,2023-03-12
CIC-c22b879b-ce04-5a8e-8252-0d0ea2c39ec4,2023-03-12
CIC-70493d11-9b1b-5779-806c-25e8d1652749,2023-03-12
CIC-689b14cf-af89-5556-a35e-0b139deda00e,2023-03-12
CIC-0e800821-26da-5930-925b-edbe042b6b7e,2023-03-12
CIC-5318c2ad-ec07-5608-a06f-da6e5cc41bd7,2023-03-12
CIC-c72512f1-a7f7-50b4-8af9-8be5d2dcef30,2023-03-12
CIC-d7250969-1392-574d-854e-7310f50aa4a0,2023-03-12
CIC-3d18b29f-5a4a-55e0-974a-e770e1efb48d,2023-03-12
CIC-67448be5-6165-53b7-8d5b-5c78018baf1d,2023-03-12
CIC-8bff666e-f377-5747-9f0e-ca008d3945a3,2023-03-12
CIC-c6fddcf3-74f3-597c-a4cb-fafa9201737e,2023-03-12
CIC-2df2dcc1-76ee-50da-813b-dfcaeb44a5c3,2023-03-12
CIC-d650d0bd-df2c-5bc4-9374-89d74fd25393,2023-03-12
CIC-523fc5fa-db5a-5bb2-93e0-77559a8840ad,2023-03-12
CIC-73736c42-c6cb-5c9a-a412-2a379e6f91f0,2023-03-12
CIC-c04980f9-1ac1-5f90-9810-6bb84f511f49,2023-03-12
CIC-54cd0565-b7df-507b-a92a-0a7f5c05029c,2023-03-12
CIC-c6481bab-fb96-5916-8169-f64dbe9d9ae2,2023-03-12
CIC-560465cb-c99f-5f50-991f-07aa748588c0,2023-03-12
CIC-731b2852-5f02-50f9-8d8a-7fe917a5873c,2023-03-12
CIC-7318002d-8068-50b1-a532-69231abfe4f2,2023-03-12
CIC-38da5c58-c89c-55c5-9a02-b960c86f7bff,2023-03-12
CIC-0cb74504-b242-59b2-9494-51b02e488ec8,2023-03-12
CIC-6792d8d7-f586-5404-8bad-ded79b17cfd3,2023-03-12
CIC-b1c24215-1fd4-5d4e-9d12-3edcef8978a6,2023-03-12
CIC-6c7b5314-aaa0-57c7-bd0a-078f23f6b19e,2023-03-12
CIC-ee317dd4-9a13-594d-b677-95d707f3d304,2023-03-13
CIC-e101baa7-30d6-5a51-840d-84659330535b,2023-03-13
CIC-b9b81847-53a1-58df-9154-1bd481dd2111,2023-03-13
CIC-a239ac14-448b-5c5c-a153-01ac36fa3cbd,2023-03-13
CIC-e5a07094-4e84-5e66-b5d5-eef7c7b83d4c,2023-03-13
CIC-33a0744a-bd84-5be6-9aeb-61a8ad82ced4,2023-03-13
CIC-94f9449e-3b6d-527b-8f37-5f5b7a2cebb3,2023-03-13
CIC-29595160-fb5e-5d1a-b7c1-1d24cf7397f8,2023-03-13
CIC-5079e5c6-e990-59a3-b233-f4dda72da8b7,2023-03-13
CIC-dcd70c6a-44c9-5cc1-8d94-5a32bb13a06b,2023-03-13
CIC-8df66564-6af3-5b82-b43a-9a3c785edea6,2023-03-13
CIC-2a3eacf5-5990-5adc-829e-6a15fab222e1,2023-03-13
CIC-0375b746-1462-55a6-bc24-c889c2cee0e9,2023-03-16
CIC-8c874310-0484-5d67-a31d-90f932d68019,2023-03-16
CIC-cbe1b1db-8c41-54ea-a74c-65cd3651087e,2023-03-16
CIC-5037984f-529a-5d45-890f-9432605f5753,2023-03-16
CIC-be6c3370-5c4e-5064-aa27-b1db233e42d4,2023-03-16
CIC-8cd69811-53dd-5398-95b2-9efcbb7a710e,2023-03-16
CIC-f9f8af84-3633-5f76-9a8b-5e47ab904655,2023-03-16
CIC-da58cc8c-425e-5bde-b67e-9e7b6ca2cb55,2023-03-16
CIC-f42486d1-74aa-5a14-9f7e-1fb7ad57e729,2023-03-16
CIC-14290d1e-a879-5c4d-ace0-9413e0296cfd,2023-03-16
CIC-289594f9-a0ea-582d-b4ef-cb7ae76a2d96,2023-03-16
CIC-e94df0ce-e566-58cc-bbf4-fbf126382053,2023-03-16
CIC-a8125ded-9768-5729-aee2-d8208c6f977b,2023-03-16
CIC-ab3cd216-5eb0-52f6-93b0-56286ad73906,2023-03-16
CIC-18409fc8-3984-597a-b782-86a4b1ac1226,2023-03-16
CIC-742f9eba-8f69-5efe-8f2c-52afeb2fb9d7,2023-03-16
CIC-eb7711e9-5700-525e-897f-b0cb7962f47c,2023-03-16
CIC-f82f256f-51f1-5e07-aef2-dd3898fe1d2d,2023-03-16
CIC-8f37a29b-9b76-57a1-bd6c-de5c6d6a7f7f,2023-03-16
CIC-4d64cfc5-795c-521b-96ad-7c24a09f6b50,2023-03-16
CIC-1674f376-acad-5516-a0a8-163a583d7fcd,2023-03-16
CIC-82d49d32-3b0c-5a46-b4e9-885729e2f8e8,2023-03-16
CIC-ecd82a5f-4868-557c-8fe4-36c7af07ffcd,2023-03-16
CIC-f2632bd7-338f-589b-8d14-7ef1f7426e51,2023-03-16
CIC-978d6c29-f1b9-5b6f-a859-268d6ebea484,2023-03-16
CIC-486e1643-1e69-580f-bc49-104c5064ae1b,2023-03-16
CIC-dd5ac4b4-d2b9-51e0-8045-bcad01f71323,2023-03-16
CIC-33a26f30-bc4d-5029-a8e1-0a1c198cfb56,2023-03-16
CIC-d0a46160-faf2-5c73-b650-1ff350496b87,2023-03-16
CIC-087596b0-b2ab-5a22-89da-ab7822aea65a,2023-03-16
CIC-81bb1178-b2c9-5c7e-ab2a-0a04043731df,2023-03-16
CIC-774e6c80-3f83-5779-9d3a-f4668a82afa1,2023-03-16
CIC-a8f558fa-f92a-58b2-992b-318c1b7d38f8,2023-03-16
CIC-8435d775-3c62-5994-b597-796cd6a28fce,2023-03-16
CIC-e1bfbd5d-3ebb-576e-8ac3-b290a723dc5d,2023-03-16
CIC-2708c8b0-59c3-5c01-8fdb-9cbb54a2e8f4,2023-03-16
CIC-9668639b-2a9a-5c87-87e1-9a1cd5d15f2e,2023-03-16
CIC-6a2a35ec-9126-5289-bea0-a3e27013185a,2023-03-16
CIC-ce385331-b070-55a5-900b-65c4a9f99643,2023-03-16
CIC-1da205a0-67c8-526a-8b23-c2f90864c9d1,2023-03-16
CIC-08c1f936-5cf5-525c-a192-a043e3cd3153,2023-03-16
CIC-96e32620-b343-5cc7-904c-1df6beb65f08,2023-03-16
CIC-e2684bb1-1c4c-54bb-8d9c-53f64d37c899,2023-03-16
CIC-84a4c637-55a9-5c1d-80a8-682de2cf5eee,2023-03-16
CIC-850fff1f-b5a5-5b69-8655-e2140d15a77d,2023-03-17
CIC-f360168f-1256-5994-bf0e-d569afee0348,2023-03-17
CIC-03f1ef49-afc3-51d4-8798-d78bb46a456b,2023-03-17
CIC-89ffd593-53e1-549a-9440-b8ef677ed419,2023-03-17
CIC-8b8c7453-ec24-5daa-97c9-e63ded6d91f9,2023-03-17
CIC-ab658aca-493c-5a41-b6fb-ab902cc233e5,2023-03-17
CIC-8ed04d0b-da49-5953-a003-4252807c24c7,2023-03-17
CIC-f218d320-0653-5c1b-92ed-911bad721ab7,2023-03-17
CIC-847050b8-228a-5405-a406-d2906f9f2d0a,2023-03-17
CIC-148e7d39-21a3-524a-aee7-7b4ad892a5bd,2023-03-17
CIC-00149d9a-da31-5e61-844d-3e818b8a2ded,2023-03-17
CIC-f9cee3e7-f93b-5554-9b77-1bc9078d7dc8,2023-03-17
CIC-13a8e37e-aa26-59f3-ba2a-672c1e0be326,2023-03-17
CIC-1182e1c5-5f53-5b0c-ba45-680649eac416,2023-03-17
CIC-f18f80f0-7337-5e88-9fca-e1df32f2aae0,2023-03-17
CIC-8eb284ea-7dcd-51ab-8cf9-fc1d8ce6fc6e,2023-03-17
CIC-8954d55c-73ba-54bb-a087-13759d25e063,2023-03-17
CIC-c32e513c-711d-5954-9abe-e9e06b73ea8d,2023-03-17
CIC-2e75f3e4-b954-53af-acbc-9f75dbe15f93,2023-03-17
CIC-2f1fa10f-6b4c-562c-9765-0e44d80383ce,2023-03-17
CIC-9aa5d300-096c-5308-b9e6-25c1db0c7c39,2023-03-17
CIC-9d25b67c-9efb-53ee-824d-6dc987df3bc2,2023-03-17
CIC-35933abc-5ed8-55a1-9e7e-3b99adefb63a,2023-03-17
CIC-9e16e63f-8f0c-5af5-85be-a94666272d5d,2023-03-17
CIC-38ced25c-6205-5a2a-afcc-b73373f7f0ac,2023-03-17
CIC-9f9ff7ae-f7b8-557e-875d-31ece15df1e2,2023-03-17
CIC-3a9740c4-a63b-57bb-a0a1-ab50a7dc10bb,2023-03-17
CIC-3c08fb45-952f-5804-b116-804ca56e608b,2023-03-17
CIC-c7e03659-db18-52b3-98da-8bf8668e2e24,2023-03-17
CIC-c71c22d9-8bc0-5ff1-b8c1-9cf6fe2f4e02,2023-03-17
CIC-6aee4e40-76f9-5993-a6fa-3fd99188504d,2023-03-17
CIC-69b916ce-27f2-5026-842b-0e22b5e6d158,2023-03-17
CIC-3f1ad0e5-6e66-5008-a366-be2405e748a1,2023-03-17
CIC-8f8d23d1-f31e-516a-b1f1-21f1191016c5,2023-03-17
CIC-68739ffc-cee7-5564-8db2-ef8386598fc2,2023-03-17
CIC-a32058b7-efb2-5d0e-8c31-2357490cc7aa,2023-03-17
CIC-4732687a-04e7-5396-9543-47574966134a,2023-03-17
CIC-bd4fb565-5594-5690-9e7b-1ee73cb4500b,2023-03-17
CIC-bcca38cc-1796-5051-9d69-9872e7b843cc,2023-03-17
CIC-493ba7fa-76e6-5b3c-b48d-a43b5a6950e6,2023-03-17
CIC-a4f4b8b8-23d5-5083-b658-c1f856b9bb53,2023-03-17
CIC-4b509970-2bad-563e-b451-4dede0fad036,2023-03-17
CIC-b8e418b6-774c-542f-b8fe-e56039ea51c3,2023-03-17
CIC-50234d91-3c72-537b-8aab-fab86e4894b2,2023-03-17
CIC-61a16170-5d75-5289-95e6-179ada27c031,2023-03-17
CIC-a6919cee-7f1e-53ce-addb-f26935228f34,2023-03-17
CIC-b1bb813f-8198-50ee-a616-973f0e084020,2023-03-17
CIC-585bd1fd-d946-5f4a-9ef8-6b92f8bcb652,2023-03-17
CIC-59f91d57-2048-51cc-af2c-3f1262552f98,2023-03-17
CIC-e0283e43-a2bb-565a-9628-fc3cb6459705,2023-03-17
CIC-90e9afb3-8471-5da0-ba7b-bb7ebec41242,2023-03-17
CIC-1b5559d3-fa24-5397-a547-f1e7437ad686,2023-03-17
CIC-e8cee9bf-9345-5e05-8add-c548c0b60696,2023-03-17
CIC-db666a21-9867-5a4b-8b2a-1be2c582dac9,2023-03-17
CIC-27555d0a-218b-511a-bb3f-5b3bf8f0bb90,2023-03-17
CIC-27062078-fa64-5034-bb21-c85f25d56b7d,2023-03-17
CIC-1a7ba342-71c8-599c-a545-8c09a9b976f7,2023-03-17
