time,hp1PowerInput,externalElectricityMeterVoltage,externalElectricityMeterPowerFactor,externalElectricityMeterCurrent,circulatingPumpDutyCycle,hp1PowerInputCorrected,getFanSpeed,getCirculatingPumpRelay,externalElectricityMeterVoltage * externalElectricityMeterCurrent,PowerIn,hp1PowerInputCorrected + circulatingPumpDutyCycle
1679180206395,0,235.7395325,0.2457841188,0.2933079898,74,15,0,FALSE,69.14428839,16.99456799,89
1679180221419,0,235.8615265,0.2440761179,0.2934416234,74,15,0,FALSE,69.21158924,16.89289601,89
1679180236450,0,235.7078705,0.2459894419,0.293580085,74,15,0,FALSE,69.19913666,17.02225701,89
1679180251474,0,235.78302,0.2463746369,0.2932492793,74,15,0,FALSE,69.14320068,17.03513096,89
1679180266487,0,235.8129578,0.2450382113,0.2937445343,74,15,0,FALSE,69.26876745,16.97349488,89
1679180281739,0,235.7505188,0.2451796383,0.2932245135,74,15,0,FALSE,69.12783119,16.94873665,89
1679180296808,0,235.7429657,0.2459013462,0.2934274375,74,15,0,FALSE,69.17345434,17.00984554,89
1679180311821,0,235.7935944,0.2471176982,0.2937918901,74,15,0,FALSE,69.27424577,17.11889216,89
1679180326832,0,235.8638916,0.2452891916,0.2941454947,74,15,0,FALSE,69.37830108,17.01774739,89
1679180341868,0,235.8526611,0.2476731539,0.2944304049,74,15,0,FALSE,69.44219451,17.19896733,89
1679180356915,0,235.8986359,0.2461929172,0.2934398651,74,15,0,FALSE,69.22206389,17.04198185,89
1679180371929,0,233.2502747,0.2408330292,0.2904596031,74,15,0,FALSE,67.74978219,16.31638527,89
1679180386945,0,235.9684448,0.2447407395,0.2938439548,74,15,0,FALSE,69.33790104,16.96980917,89
1679180401960,0,236.3230133,0.249846369,0.2951517105,74,15,0,FALSE,69.75114161,17.42706947,89
1679180416978,0,236.1933441,0.2459203005,0.2942782938,74,15,0,FALSE,69.50657432,17.09307764,89
1679180431991,0,236.1884308,0.2480640411,0.2938542366,74,15,0,FALSE,69.40497102,17.21687759,89
1679180447002,0,236.0559845,0.2490772307,0.2938893139,74,15,0,FALSE,69.37433133,17.27956633,89
1679180462015,0,236.0220032,0.2458527982,0.2938919067,74,15,0,FALSE,69.36495654,17.05356867,89
1679180477036,0,235.9823151,0.2452827394,0.2944424748,74,15,0,FALSE,69.48321687,17.04303378,89
1679180492061,0,235.9648743,0.2463599145,0.294315964,74,15,0,FALSE,69.44822944,17.10925987,89
1679180507076,0,236.0058136,0.2483343631,0.2939232886,74,15,0,FALSE,69.36760486,17.22635997,89
1679180522090,0,236.0117798,0.2461251765,0.2938242555,74,15,0,FALSE,69.34598548,17.06779292,89
1679180537120,0,236.0526733,0.247883752,0.2943001091,74,15,0,FALSE,69.47032753,17.22056544,89
1679180552176,0,236.1330261,0.2468815446,0.2944505215,74,15,0,FALSE,69.52949268,17.16554855,89
1679180567191,0,235.957489,0.2476668954,0.2931982279,74,15,0,FALSE,69.18231763,17.13416982,89
1679180582206,0,235.820694,0.2459162176,0.2932039499,74,15,0,FALSE,69.14355895,17.00352249,89
1679180597221,0,234.4021606,0.2444111109,0.2911121845,74,15,0,FALSE,68.23732504,16.67796042,89
1679180612244,0,235.7746124,0.2473535091,0.2935896516,74,15,0,FALSE,69.22098631,17.12205387,89
1679180627258,0,236.1856232,0.2468862385,0.2933172286,74,15,0,FALSE,69.27731241,17.10361507,89
1679180642269,0,236.047348,0.2475954145,0.2938833237,74,15,0,FALSE,69.37037918,17.17578779,89
1679180657298,0,236.0930786,0.2466377914,0.2942163348,74,15,0,FALSE,69.46244027,17.13206285,89
1679180672316,0,236.0228729,0.2476681918,0.2936652005,74,15,0,FALSE,69.31170429,17.16630447,89
1679180687338,0,236.0672913,0.2464802861,0.2942554355,74,15,0,FALSE,69.46408359,17.1215272,89
1679180702354,0,236.1238251,0.2445645779,0.2940171659,74,15,0,FALSE,69.42445785,16.97876323,89
1679180717376,0,235.6676483,0.2486625463,0.2933093309,74,15,0,FALSE,69.12352025,17.18843055,89
1679180732397,0,235.7898254,0.2455339581,0.293376863,74,15,0,FALSE,69.17527932,16.98488013,89
1679180747441,0,235.7641449,0.2484031469,0.2931985855,74,15,0,FALSE,69.1257138,17.17104484,89
1679180762454,0,235.5534515,0.2486208975,0.2927900553,74,15,0,FALSE,68.9677081,17.14681349,89
1679180777466,0,235.5255432,0.245008409,0.2930250168,74,15,0,FALSE,69.01487625,16.90922503,89
1679180792487,0,235.3614197,0.244463712,0.2924177945,74,15,0,FALSE,68.82386724,16.82493806,89
1679180807508,0,235.4973145,0.2473952472,0.2927193344,74,15,0,FALSE,68.93461713,17.05409665,89
1679180822521,0,235.4442749,0.2451968342,0.292709291,74,15,0,FALSE,68.91672677,16.89816323,89
1679180837533,0,235.4848633,0.2456369102,0.2932087779,74,15,0,FALSE,69.04622898,16.96030235,89
1679180852549,0,235.5228729,0.2460698932,0.2928005457,74,15,0,FALSE,68.96122572,16.96928145,89
1679180867586,0,235.4589386,0.2464394569,0.2933591306,74,15,0,FALSE,69.07402952,17.02256632,89
1679180882600,0,235.5354919,0.24659127,0.2926011682,74,15,0,FALSE,68.91796008,16.9945673,89
1679180897613,0,233.0705109,0.2400800586,0.2897346616,74,15,0,FALSE,67.52860559,16.21227159,89
1679180912624,0,233.20401,0.2419181466,0.2901979685,74,15,0,FALSE,67.67532995,16.37189039,89
1679180927660,0,233.0572815,0.2412055433,0.2888301313,74,15,0,FALSE,67.31396521,16.23650155,89
1679180942669,0,232.9427032,0.2404298335,0.2889921665,74,15,0,FALSE,67.31861649,16.18540376,89
1679180957683,0,232.9860077,0.2412008792,0.2888022363,74,15,0,FALSE,67.28688005,16.22965463,89
1679180972821,0,233.0022888,0.2395184636,0.2891868949,74,15,0,FALSE,67.38120841,16.13904351,89
1679180987837,0,233.0593109,0.2412244081,0.2893174887,74,15,0,FALSE,67.42813454,16.26531185,89
1679181002850,0,233.0412598,0.2420451641,0.2892302573,74,15,0,FALSE,67.40258352,16.31446939,89
1679181017886,0,232.9598083,0.2418351769,0.2894049585,74,15,0,FALSE,67.41972366,16.3044608,89
1679181032901,0,232.9639435,0.2426304966,0.289280653,74,15,0,FALSE,67.3919617,16.35134513,89
1679181047926,0,233.1223602,0.2416272908,0.2889188826,74,15,0,FALSE,67.35345183,16.27443209,89
1679181062946,0,233.0480652,0.2427213639,0.2892569005,74,15,0,FALSE,67.41076101,16.36203186,89
1679181077960,0,232.9670715,0.2418500185,0.2897002995,74,15,0,FALSE,67.4906304,16.32261021,89
1679181092975,0,232.9810791,0.2407649606,0.2891983092,74,15,0,FALSE,67.37773415,16.22219751,89
1679181108006,0,233.0726471,0.2420581132,0.2897360921,74,15,0,FALSE,67.52955794,16.34607738,89
1679181123020,0,233.1238403,0.2413853854,0.2888976634,74,15,0,FALSE,67.34893274,16.25704809,89
1679181138039,0,233.1127319,0.2427391708,0.2887059152,74,15,0,FALSE,67.30102462,16.33659491,89
1679181153051,0,233.2012329,0.2424521744,0.2901492119,74,15,0,FALSE,67.66315394,16.4050788,89
1679181168078,0,233.3285828,0.2415645421,0.2895329595,74,15,0,FALSE,67.55631509,16.31921032,89
1679181183204,0,233.2513733,0.2401154786,0.2898999155,74,15,0,FALSE,67.6195534,16.23650143,89
1679181198218,0,233.2416534,0.2419807613,0.2900346518,74,15,0,FALSE,67.64816173,16.36955368,89
1679181213233,0,233.1378479,0.2411350161,0.2900423408,74,15,0,FALSE,67.61984712,16.30551292,89
1679181228254,0,233.213913,0.2416757196,0.2897103131,74,15,0,FALSE,67.56447574,16.3286933,89
1679181243286,0,233.1236115,0.2412150502,0.2891674936,74,15,0,FALSE,67.41177042,16.26073359,89
1679181258306,0,233.0774384,0.2408712208,0.2899004221,74,15,0,FALSE,67.56924776,16.2754872,89
1679181273317,0,233.0970764,0.2433262169,0.2903042734,74,15,0,FALSE,67.66907739,16.46566061,89
1679181288383,0,233.0487823,0.2393001765,0.2899314165,74,15,0,FALSE,67.56816358,16.16907347,89
1679181303437,0,233.1133881,0.2400598526,0.2895833254,74,15,0,FALSE,67.50575011,16.20542042,89
1679181318475,0,233.0689545,0.2440319657,0.289360702,74,15,0,FALSE,67.44099629,16.4577589,89
1679181333489,0,233.068634,0.24251616,0.2895107269,74,15,0,FALSE,67.47586966,16.3639888,89
1679181348498,0,233.0900726,0.2429719269,0.288987577,74,15,0,FALSE,67.3601353,16.36662187,89
1679181363510,0,233.1010284,0.2435727268,0.2894766629,74,15,0,FALSE,67.47730783,16.43563187,89
1679181378547,0,233.1484985,0.2423874587,0.2892296314,74,15,0,FALSE,67.4334543,16.34502362,89
1679181393558,0,233.0530243,0.2410486341,0.2890422046,74,15,0,FALSE,67.36215993,16.23755664,89
1679181408577,0,233.0848236,0.242433086,0.2899999917,74,15,0,FALSE,67.5945969,16.38716673,89
1679181423595,0,233.0491333,0.2437092215,0.2899320722,74,15,0,FALSE,67.56841813,16.46704658,89
1679181438608,0,233.0131226,0.243254289,0.2896675766,74,15,0,FALSE,67.49634652,16.41877578,89
1679181453617,0,233.0136108,0.242033273,0.2895029485,74,15,0,FALSE,67.45812738,16.32711136,89
1679181468629,0,233.2426147,0.2406578511,0.2893512845,74,15,0,FALSE,67.48905018,16.24176979,89
1679181483645,0,233.2131195,0.2405002564,0.2895023823,74,15,0,FALSE,67.51575368,16.23755607,89
1679181498673,0,232.552124,0.2422544807,0.2886717618,74,15,0,FALSE,67.13123134,16.26284159,89
1679181513685,0,233.2182922,0.2410936207,0.2902450264,74,15,0,FALSE,67.69044938,16.31973552,89
1679181528697,0,233.1122589,0.2418836951,0.289996326,74,15,0,FALSE,67.60169862,16.35174866,89
1679181543714,0,233.0593262,0.2405149192,0.2897227705,74,15,0,FALSE,67.52259366,16.24019116,89
1679181558789,0,233.3653259,0.2398538142,0.2902062535,74,15,0,FALSE,67.72407694,16.24387817,89
1679181573813,0,233.4391479,0.2430414259,0.2904599607,74,15,0,FALSE,67.80472574,16.47935723,89
1679181588828,0,233.1916046,0.2357994467,0.2899359465,74,15,0,FALSE,67.61062859,15.94254881,89
1679181603845,0,231.9654694,0.239027679,0.2877030373,74,15,0,FALSE,66.73717007,15.95203086,89
1679181618862,0,231.9933014,0.2390477806,0.2881615758,74,15,0,FALSE,66.8515553,15.98071593,89
1679181633875,0,232.0907288,0.2386940718,0.288253963,74,15,0,FALSE,66.90107234,15.96888936,89
1679181648890,0,232.0437469,0.2384773493,0.2881458998,74,15,0,FALSE,66.86245425,15.94518086,89
1679181663910,0,231.9533386,0.2382777333,0.2883853614,74,15,0,FALSE,66.89194739,15.9388616,89
1679181678930,0,231.933609,0.239530459,0.2881267369,74,15,0,FALSE,66.82627394,16.00692807,89
1679181693940,0,232.5064392,0.2369414717,0.2888341546,74,15,0,FALSE,67.15580081,15.91199428,89
1679181708951,0,233.3345642,0.2383746207,0.2899903059,74,15,0,FALSE,67.66476165,16.12956189,89
1679181723966,0,233.5396729,0.2402238846,0.2902377546,74,15,0,FALSE,67.78203025,16.28286261,89
1679181738973,0,233.6162109,0.2432852834,0.2905235589,74,15,0,FALSE,67.87101301,16.51201864,89
1679181753989,0,233.6684723,0.2409186959,0.2904670238,74,15,0,FALSE,67.87298571,16.35187121,89
1679181769001,0,233.7480469,0.2432978451,0.2901501656,74,15,0,FALSE,67.8220345,16.50095485,89
1679181784009,0,233.6050415,0.2427344173,0.2904071212,74,15,0,FALSE,67.8405676,16.46724065,89
1679181799028,0,233.5267181,0.2441332042,0.2904109061,74,15,0,FALSE,67.81870581,16.55679796,89
1679181814057,0,233.6153259,0.2431756705,0.2903310955,74,15,0,FALSE,67.82579349,16.49358281,89
1679181829069,0,233.5875397,0.2435626686,0.2906912863,74,15,0,FALSE,67.90186238,16.5383588,89
1679181844077,0,233.5604553,0.2403395027,0.2903538048,74,15,0,FALSE,67.81516686,16.29866348,89
1679181859092,0,233.3957367,0.2415584475,0.2901390493,74,15,0,FALSE,67.71721715,16.35766584,89
1679181874112,0,233.3147888,0.2417227626,0.2896034122,74,15,0,FALSE,67.56875895,16.33290708,89
1679181889144,0,233.4064331,0.242264688,0.2900512815,74,15,0,FALSE,67.69983502,16.40127941,89
1679181904155,0,233.3768311,0.2415968031,0.2909947634,74,15,0,FALSE,67.91143573,16.40718576,89
1679181919167,0,233.4187927,0.240588963,0.2899286151,74,15,0,FALSE,67.67478731,16.2818069,89
1679181934206,0,233.4428711,0.24085024,0.2903244495,74,15,0,FALSE,67.77417305,16.32342584,89
1679181949243,0,233.4337769,0.2420087606,0.2905777693,74,15,0,FALSE,67.83066615,16.41561544,89
1679181964256,0,233.527771,0.2399300337,0.290884614,74,15,0,FALSE,67.92963552,16.29835974,89
1679181979277,0,233.4500885,0.241959244,0.2905483544,74,15,0,FALSE,67.82853905,16.41174203,89
1679181994294,0,233.5167389,0.2424636781,0.2902830839,74,15,0,FALSE,67.78595911,16.43563297,89
1679182009309,0,233.4270325,0.2432682067,0.2897589505,74,15,0,FALSE,67.63757194,16.45407083,89
1679182024320,0,233.3408356,0.2438150942,0.2905038297,74,15,0,FALSE,67.78640636,16.52734906,89
1679182039333,0,233.5588837,0.2420005798,0.2898447216,74,15,0,FALSE,67.6958096,16.38242518,89
1679182054346,0,233.6048126,0.2412163019,0.2906364799,74,15,0,FALSE,67.89408042,16.377159,89
1679182069396,0,233.5955505,0.2432192117,0.290275842,74,15,0,FALSE,67.80714511,16.49200038,89
1679182084410,0,236.1075897,0.2471016049,0.2939169407,74,15,0,FALSE,69.39602044,17.14786803,89
1679182099421,0,236.1513367,0.2463651001,0.2947862446,74,15,0,FALSE,69.6141657,17.1505009,89
1679182114434,0,236.5986328,0.2529829144,0.2949901223,74,15,0,FALSE,69.79425963,17.65675521,89
1679182129455,0,236.2736816,0.2476206571,0.2943552136,74,15,0,FALSE,69.54839004,17.22161804,89
1679182144473,0,236.0966644,0.2468762845,0.2942259014,74,15,0,FALSE,69.4657539,17.14944722,89
1679182159487,0,236.2941742,0.2488624305,0.2941958606,74,15,0,FALSE,69.51676794,17.30011183,89
1679182174500,0,237.4902649,0.2463129759,0.2948793471,74,15,0,FALSE,70.03097425,17.24953767,89
1679182189517,0,237.5078125,0.2447638065,0.29496786,74,15,0,FALSE,70.05717118,17.14745989,89
1679182204544,0,237.4345398,0.2446601242,0.2949249744,74,15,0,FALSE,70.02537558,17.13241709,89
1679182219556,0,237.1268921,0.2440950871,0.2942252457,74,15,0,FALSE,69.76871809,17.03020132,89
1679182234570,0,237.5406036,0.244930476,0.2955302298,74,15,0,FALSE,70.20042918,17.19422453,89
1679182249613,0,236.664978,0.2421583086,0.2933833003,74,15,0,FALSE,69.43355232,16.81391159,89
1679182264632,0,236.7308655,0.2438788116,0.2935768962,74,15,0,FALSE,69.49871272,16.94926347,89
1679182279646,0,236.5863953,0.2429399788,0.2925999761,74,15,0,FALSE,69.22517359,16.81756221,89
1679182294663,0,236.6333008,0.2416981608,0.293354243,74,15,0,FALSE,69.41738283,16.77805376,89
1679182309681,0,236.6012421,0.2443643659,0.2925709486,74,15,0,FALSE,69.22264983,16.91554893,89
1679182324693,0,236.7208862,0.2437711507,0.2932898402,74,15,0,FALSE,69.4278309,16.92450223,89
1679182339711,0,236.4858093,0.2438844144,0.2934816182,74,15,0,FALSE,69.40423799,16.92661194,89
1679182354720,0,236.5205078,0.2432323843,0.2934651375,74,15,0,FALSE,69.41052334,16.88288709,89
1679182369732,0,236.4955139,0.2424066961,0.2939169109,74,15,0,FALSE,69.51003089,16.84969693,89
1679182384756,0,236.4476318,0.2432073057,0.293045342,74,15,0,FALSE,69.28987713,16.85180433,89
1679182399769,0,233.7491913,0.2401229292,0.2906438708,74,15,0,FALSE,67.93776976,16.31341628,89
1679182414786,0,236.5746613,0.2480561435,0.2954461873,74,15,0,FALSE,69.89508167,17.33790441,89
1679182429800,0,236.5999146,0.2489351183,0.295107305,74,15,0,FALSE,69.82236316,17.38123823,89
1679182444830,0,235.8504944,0.2484498322,0.2938273251,74,15,0,FALSE,69.29931989,17.2174044,89
1679182459845,0,236.6886444,0.2478251755,0.295078516,74,15,0,FALSE,69.84173395,17.30853997,89
1679182474859,0,236.5546265,0.2458657026,0.2949720025,74,15,0,FALSE,69.77699187,17.15576913,89
1679182489871,0,236.6537476,0.2483313531,0.2949328423,74,15,0,FALSE,69.7969624,17.33277411,89
1679182504895,0,236.5547791,0.2472607195,0.2944964468,74,15,0,FALSE,69.66454192,17.22530476,89
1679182519930,0,236.6811371,0.2492656112,0.2948559821,74,15,0,FALSE,69.78684911,17.3954616,89
1679182534943,0,236.6619263,0.248699829,0.294297725,74,15,0,FALSE,69.64906649,17.32171092,89
1679182549955,0,236.6280975,0.2476803511,0.2952277362,74,15,0,FALSE,69.85917756,17.30274563,89
1679182565003,0,236.6042786,0.249626115,0.2949360907,74,15,0,FALSE,69.78314096,17.41969437,89
1679182580031,0,236.5305939,0.249998793,0.2945525646,74,15,0,FALSE,69.67069304,17.41758917,89
1679182595043,0,236.5709076,0.2472957373,0.2946418226,74,15,0,FALSE,69.70368338,17.23742377,89
1679182610060,0,236.5898895,0.2503384948,0.2953114212,74,15,0,FALSE,69.86769651,17.49057398,89
1679182625116,0,236.6485138,0.2489661872,0.2952602506,74,15,0,FALSE,69.87289948,17.39598937,89
1679182640172,0,236.6520996,0.2494934648,0.2948191762,74,15,0,FALSE,69.76957705,17.40705352,89
1679182655184,0,236.6650391,0.2486595362,0.2943684161,74,15,0,FALSE,69.66671269,17.32329247,89
1679182670210,0,236.7112427,0.246589005,0.2947785854,74,15,0,FALSE,69.77740527,17.20634094,89
1679182685220,0,235.3953094,0.2322036624,0.2930957973,74,15,0,FALSE,68.9933759,16.02051457,89
1679182700313,0,236.7580872,0.2492863089,0.2954051197,74,15,0,FALSE,69.93955107,17.43497253,89
1679182715325,0,237.7658539,0.2444769442,0.2954354882,74,15,0,FALSE,70.24447112,17.17315365,89
1679182730347,0,237.6949615,0.2468695194,0.2952899039,74,15,0,FALSE,70.18892235,17.32750552,89
1679182745356,0,237.8175964,0.2448178828,0.2955837846,74,15,0,FALSE,70.29502519,17.20947924,89
1679182760406,0,237.7127991,0.2444739193,0.2946892381,74,15,0,FALSE,70.05140364,17.1257412,89
1679182775426,0,237.7845306,0.2429177016,0.295329392,74,15,0,FALSE,70.22476085,17.0588375,89
1679182790441,0,237.9339142,0.2447157353,0.2953820527,74,15,0,FALSE,70.28140797,17.19896643,89
1679182805460,0,237.8508911,0.2468626201,0.2956297696,74,15,0,FALSE,70.31580413,17.35834364,89
1679182820473,0,237.8298035,0.2435491234,0.2957627475,74,15,0,FALSE,70.34119612,17.13153665,89
1679182835503,0,237.7776184,0.244711861,0.2958302796,74,15,0,FALSE,70.34181933,17.21347752,89
1679182850525,0,237.7988129,0.2457625866,0.2949309349,74,15,0,FALSE,70.1342262,17.23636884,89
1679182865541,0,237.75914,0.2472540438,0.2954500318,74,15,0,FALSE,70.24594547,17.36859408,89
1679182880566,0,238.1255798,0.2485841662,0.2962469757,74,15,0,FALSE,70.54398285,17.53611716,89
1679182895588,0,238.2395325,0.2464648783,0.2965161502,74,15,0,FALSE,70.641869,17.41073965,89
1679182910595,0,237.035965,0.2438818216,0.2941522598,74,15,0,FALSE,69.72466475,17.00457825,89
1679182925609,0,237.0655518,0.2437826693,0.2944265902,74,15,0,FALSE,69.79840206,17.01564077,89
1679182940629,0,237.1400604,0.2434819788,0.2947157919,74,15,0,FALSE,69.88892071,17.01669271,89
1679182955654,0,237.9279022,0.2448214293,0.2960035801,74,15,0,FALSE,70.42751086,17.24216387,89
1679182970667,0,238.0267639,0.2460315973,0.2962333858,74,15,0,FALSE,70.51147419,17.34805062,89
1679182985680,0,238.0794525,0.2469396293,0.2967364788,74,15,0,FALSE,70.64685842,17.44550903,89
1679183000708,0,237.9568176,0.2445563674,0.295899123,74,15,0,FALSE,70.41121364,17.21951063,89
1679183015747,0,237.9066772,0.2461455315,0.2956340015,74,15,0,FALSE,70.33330298,17.31222825,89
1679183030758,0,237.7540894,0.2441213876,0.2945280373,74,15,0,FALSE,70.0252453,17.09466005,89
1679183045773,0,237.7294617,0.2460322231,0.2960716784,74,15,0,FALSE,70.38496072,17.31696836,89
1679183060784,0,237.6957703,0.2450328767,0.2953495681,74,15,0,FALSE,70.20334309,17.20212711,89
1679183075863,0,237.939682,0.2452817112,0.2957423031,74,15,0,FALSE,70.36882956,17.26018693,89
1679183090876,0,237.9314575,0.2449949086,0.295527488,74,15,0,FALSE,70.31528596,17.22688705,89
1679183105886,0,237.9683075,0.2475090027,0.2963207662,74,15,0,FALSE,70.51495121,17.45308525,89
1679183120897,0,237.8684845,0.2463077456,0.295181036,74,15,0,FALSE,70.21426568,17.29431749,89
1679183135918,0,237.7129822,0.2441122979,0.2949076891,74,15,0,FALSE,70.10338624,17.11309871,89
1679183151017,0,237.5093384,0.2465767413,0.2948191166,74,15,0,FALSE,70.02229332,17.26586891,89
1679183166027,0,237.7130737,0.2452875674,0.2951027453,74,15,0,FALSE,70.14978065,17.20686905,89
1679183181042,0,237.7540741,0.2446180433,0.2949963808,74,15,0,FALSE,70.13659138,17.15667575,89
1679183196064,0,236.74823,0.2454768866,0.294046402,74,15,0,FALSE,69.6149652,17.08886492,89
1679183211086,0,236.7224426,0.2436453998,0.2936676443,74,15,0,FALSE,69.51772207,16.93767319,89
1679183226095,0,236.8078156,0.2448046058,0.2930077314,74,15,0,FALSE,69.38652082,16.98613988,89
1679183241108,0,236.8274994,0.2416215539,0.2935113609,74,15,0,FALSE,69.51156164,16.79549154,89
1679183256123,0,236.8456268,0.2438510209,0.2934954464,74,15,0,FALSE,69.51311298,16.95084357,89
1679183271188,0,236.9487457,0.2428223789,0.2940702736,74,15,0,FALSE,69.67958249,16.91976198,89
1679183286217,0,236.9479065,0.2431938946,0.2938963473,74,15,0,FALSE,69.63812422,16.93556664,89
1679183301230,0,237.0236359,0.2428559959,0.2945498228,74,15,0,FALSE,69.81526994,16.95505691,89
1679183316268,0,237.4039001,0.2422893047,0.294372052,74,15,0,FALSE,69.88507323,16.9324058,89
1679183331314,0,237.4188232,0.2441707999,0.2949842215,74,15,0,FALSE,70.03480673,17.10045478,89
1679183346335,0,237.4494171,0.2442974448,0.2947297394,74,15,0,FALSE,69.98340483,17.09676698,89
1679183361346,0,237.4758911,0.2456812561,0.2944233119,74,15,0,FALSE,69.91843837,17.17764976,89
1679183376359,0,237.5122375,0.2446310669,0.2944679558,74,15,0,FALSE,69.93974308,17.10943397,89
1679183391382,0,237.5367584,0.2440308779,0.2952339947,74,15,0,FALSE,70.12892608,17.1136234,89
1679183406416,0,237.5516205,0.2446065545,0.2950919271,74,15,0,FALSE,70.09956546,17.14681318,89
1679183421428,0,236.9368591,0.2383756489,0.293228507,74,15,0,FALSE,69.47664147,16.56153949,89
1679183436441,0,237.4928894,0.2429221123,0.2947735488,74,15,0,FALSE,70.00662183,17.00615645,89
1679183451498,0,237.5342407,0.2452744097,0.2945359945,74,15,0,FALSE,69.96238383,17.15998239,89
1679183466623,0,237.5173035,0.2454140037,0.2949391901,74,15,0,FALSE,70.05316113,17.19202675,89
1679183481634,0,237.4188995,0.2463754416,0.2949202359,74,15,0,FALSE,70.01963785,17.25111919,89
1679183496654,0,238.2577515,0.2416793257,0.2959786355,74,15,0,FALSE,70.51920419,17.04303372,89
1679183511667,0,238.3996582,0.2457349598,0.2956234813,74,15,0,FALSE,70.47653689,17.31854896,89
1679183526685,0,237.6451111,0.2473688573,0.2947018743,74,15,0,FALSE,70.03445964,17.32434425,89
1679183541691,0,238.4372101,0.243801862,0.2962259054,74,15,0,FALSE,70.63127844,17.2200372,89
1679183556704,0,238.2741394,0.245046258,0.2963398397,74,15,0,FALSE,70.61012027,17.30274575,89
1679183571712,0,238.430954,0.2462420315,0.2965282798,74,15,0,FALSE,70.70152063,17.40968607,89
1679183586749,0,238.4828033,0.2466527522,0.2966149747,74,15,0,FALSE,70.73757069,17.44761649,89
1679183601772,0,238.4947815,0.2476112545,0.296977371,74,15,0,FALSE,70.8275532,17.5376993,89
1679183616783,0,238.3004608,0.2494077384,0.2957434356,74,15,0,FALSE,70.47579699,17.57720914,89
1679183631793,0,238.2523651,0.2469828576,0.296290189,74,15,0,FALSE,70.5918383,17.43497394,89
1679183646852,0,238.1949463,0.2457139194,0.2959248126,74,15,0,FALSE,70.48779483,17.31983234,89
1679183661876,0,237.2151642,0.2445118427,0.2943170369,74,15,0,FALSE,69.81646422,17.07095232,89
1679183676890,0,237.1577911,0.243985787,0.2942764163,74,15,0,FALSE,69.78994487,17.02775463,89
1679183691905,0,237.2869568,0.2448393404,0.2952943444,74,15,0,FALSE,70.06949635,17.15576927,89
1679183706921,0,237.2256622,0.2447298616,0.2944229543,74,15,0,FALSE,69.84468031,17.09307895,89
1679183721942,0,237.2893982,0.2436537892,0.2948602438,74,15,0,FALSE,69.9672098,17.04777579,89
1679183736953,0,237.2891083,0.2439284623,0.2949108183,74,15,0,FALSE,69.9791251,17.06990038,89
1679183751965,0,237.4398651,0.2435955852,0.2952938378,74,15,0,FALSE,70.11452901,17.07958973,89
1679183766981,0,236.9180298,0.2433305532,0.2943166196,74,15,0,FALSE,69.72891366,16.96717513,89
1679183782020,0,237.0109406,0.2436480522,0.2944929004,74,15,0,FALSE,69.7980393,17.00615632,89
1679183797048,0,236.886322,0.2420044243,0.2936808467,74,15,0,FALSE,69.56897562,16.8359999,89
1679183812064,0,237.0336151,0.2438661158,0.2934085727,74,15,0,FALSE,69.54769469,16.96032617,89
1679183827081,0,236.9985809,0.2456700653,0.2938486338,74,15,0,FALSE,69.64170921,17.10888325,89
1679183842111,0,237.0619202,0.243286714,0.2937707901,74,15,0,FALSE,69.64186759,16.94294112,89
1679183857129,0,237.0859985,0.2440291941,0.2936849296,74,15,0,FALSE,69.62858479,16.99140743,89
1679183872144,0,237.0739288,0.245866105,0.294244051,74,15,0,FALSE,69.7575932,17.15102773,89
1679183887163,0,237.8026276,0.2458538562,0.2959069908,74,15,0,FALSE,70.36745992,17.30011137,89
1679183902199,0,237.7359467,0.2463159263,0.295452714,74,15,0,FALSE,70.23973065,17.30116432,89
1679183917221,0,237.7457581,0.2466626614,0.2954294682,74,15,0,FALSE,70.23710286,17.32487072,89
1679183932234,0,237.8930054,0.2474863231,0.295686692,74,15,0,FALSE,70.34179581,17.40863241,89
1679183947244,0,237.9750061,0.2472282499,0.2954904139,74,15,0,FALSE,70.31933305,17.38492565,89
1679183962293,0,238.2430573,0.2465101779,0.2959011495,74,15,0,FALSE,70.4963945,17.37807875,89
1679183977306,0,238.4400024,0.2470849901,0.296032995,74,15,0,FALSE,70.58610805,17.44076781,89
1679183992327,0,238.3770905,0.2471664846,0.2964694798,74,15,0,FALSE,70.671532,17.46763413,89
1679184007338,0,238.5500336,0.247477755,0.2963370383,74,15,0,FALSE,70.69121043,17.49450205,89
1679184022363,0,238.8397369,0.2486270815,0.2960820198,74,15,0,FALSE,70.71615172,17.58195042,89
1679184037399,0,238.8623505,0.2485555112,0.296174705,74,15,0,FALSE,70.74498619,17.58405621,89
1679184052429,0,239.0247803,0.2504879534,0.2966992557,74,15,0,FALSE,70.9184744,17.76422351,89
1679184067442,0,237.4584808,0.2451684922,0.2941329181,74,15,0,FALSE,69.8443559,17.12363542,89
1679184082458,0,237.5605164,0.2464073449,0.2940493226,74,15,0,FALSE,69.85450891,17.21266407,89
1679184097482,0,237.5107269,0.2442263663,0.2941945195,74,15,0,FALSE,69.87435419,17.06515962,89
1679184112490,0,237.5564728,0.2428702861,0.2943101525,74,15,0,FALSE,69.91528174,16.98034448,89
1679184127503,0,237.5636139,0.2460576296,0.2942651212,74,15,0,FALSE,69.90668564,17.20107336,89
